Iteracion;nBoids;Boid;Location X;Location Y;Velocity X; Velocity Y;Acceleration X; Acceleration Y
109;50;39;660.2103;117.62115;1.4669263;-0.7798636;-0.0;-0.0
109;50;42;677.5237;99.63025;1.5377971;-0.78811145;-0.0;-0.0
109;50;45;660.6669;105.409966;1.2290113;-0.81690645;-0.0;-0.0
109;50;47;674.2652;115.63564;1.7439048;-0.70218724;0.0;0.0
110;50;2;671.7059;120.938736;1.7519534;-0.21396168;0.0;0.0
110;50;29;671.0505;133.94855;1.7327884;-0.19426718;0.0;-0.0
110;50;31;655.3906;88.75627;0.8305605;-0.7144961;-0.0;0.0
110;50;34;665.28766;140.75218;1.7421683;0.097174406;-0.0;0.0
110;50;36;688.0018;142.0129;1.9705254;-0.32087308;0.0;-0.0
110;50;37;679.3715;165.39404;1.539588;0.22542194;0.0;-0.0
110;50;39;661.6671;116.83803;1.4568067;-0.78311735;-0.0;-0.0
110;50;42;678.7677;98.93159;1.2440048;-0.6986593;-0.0;0.0
110;50;45;661.8879;104.59121;1.2210356;-0.8187598;-0.0;-0.0
110;50;47;676.02356;114.93577;1.7583313;-0.6998721;0.0;0.0
110;50;48;669.26196;157.84529;1.6469617;0.22341323;0.0;-0.0
111;50;2;673.4966;120.73308;1.7906832;-0.20565936;0.0;0.0
111;50;29;672.5289;133.80571;1.4783723;-0.14284231;-0.0;0.0
111;50;31;656.2331;88.03438;0.84245133;-0.72189426;0.0;-0.0
111;50;34;667.0218;140.85927;1.7341181;0.10708989;-0.0;0.0
111;50;35;663.7881;139.27295;1.7352912;0.09437475;-0.0;0.0
111;50;36;689.9449;141.65999;1.94314;-0.35290632;-0.0;-0.0
111;50;37;680.9468;165.588;1.5752345;0.19394964;0.0;-0.0
111;50;39;662.83154;116.154076;1.1644137;-0.6839504;-0.0;0.0
111;50;42;680.01056;98.22158;1.2428567;-0.7100031;-0.0;-0.0
111;50;45;663.1015;103.77053;1.2136288;-0.82067883;-0.0;-0.0
111;50;47;677.7949;114.23816;1.7713691;-0.69760597;0.0;0.0
111;50;48;670.91846;158.06615;1.656508;0.22085267;0.0;-0.0
112;50;2;675.3232;120.53343;1.8265941;-0.19964555;0.0;0.0
112;50;29;674.0495;133.64857;1.5206194;-0.15713613;0.0;-0.0
112;50;30;659.1505;125.582016;1.6137135;-0.6518718;-0.0;-0.0
