Iteracion;nBoids;Boid;Location X;Location Y;Velocity X; Velocity Y;Acceleration X; Acceleration Y
155;4;2;694.80396;196.98949;1.1686985;0.8457942;0.0;0.0
155;4;3;719.6793;213.09457;0.87169284;0.7954721;-0.0;-0.0
156;4;0;739.2342;225.76883;0.97352827;0.79351735;0.0;0.0
156;4;2;695.99023;197.8413;1.1862633;0.8518139;0.0;0.0
156;4;3;720.53845;213.85385;0.85910153;0.75927883;-0.0;-0.0
157;4;0;740.2489;226.57994;1.0147331;0.81111896;0.0;0.0
157;4;2;697.19293;198.69969;1.202712;0.858406;0.0;0.0
157;4;3;721.38513;214.57826;0.8466714;0.7244173;-0.0;-0.0
158;4;0;741.3048;227.40866;1.0559022;0.8287186;0.0;0.0
158;4;2;698.41113;199.56512;1.2181945;0.8654315;0.0;0.0
158;4;3;722.21967;215.26917;0.8345075;0.69089836;-0.0;-0.0
159;4;0;742.40186;228.25504;1.0970156;0.8463679;0.0;0.0
159;4;2;699.644;200.43788;1.2328448;0.87276196;0.0;0.0
159;4;3;722.74805;215.98596;0.528368;0.7168033;-0.0;0.0
160;4;0;743.537;229.12224;1.1351362;0.86720335;0.0;0.0
160;4;2;700.88513;201.32288;1.2411575;0.88499814;0.0;0.0
160;4;3;723.27325;216.6662;0.52520645;0.6802355;-0.0;-0.0
161;4;0;744.7104;230.00919;1.1733983;0.88694763;0.0;0.0
161;4;2;702.1344;202.22005;1.2492872;0.8971742;0.0;0.0
161;4;3;723.82837;217.32652;0.5551319;0.6603291;0.0;-0.0
162;4;0;745.92224;230.91475;1.2118357;0.9055697;0.0;0.0
162;4;2;703.392;203.12904;1.2576097;0.90899897;0.0;0.0
162;4;3;724.423;217.98631;0.59459484;0.6597858;0.0;-0.0
163;4;0;747.1288;231.82716;1.2065175;0.9124205;-0.0;0.0
163;4;2;704.6575;204.04997;1.2654606;0.92092717;0.0;0.0
163;4;3;725.05646;218.64722;0.6334668;0.6608999;0.0;0.0
164;4;0;748.33057;232.74585;1.2017703;0.91868144;-0.0;0.0
164;4;1;706.4326;226.31769;1.2575558;0.98354;-0.0;0.0
164;4;2;705.93036;204.98286;1.2729186;0.9328946;0.0;0.0
164;4;3;725.7283;219.311;0.6718382;0.6637865;0.0;0.0
165;4;0;749.5281;233.67024;1.1975312;0.92439336;-0.0;0.0
165;4;1;707.6801;227.30495;1.2475052;0.987257;-0.0;0.0
165;4;2;707.2016;205.93338;1.271222;0.9505166;-0.0;0.0
165;4;3;726.43805;219.97961;0.70977163;0.6686144;0.0;0.0
166;4;0;750.7216;234.60007;1.1935394;0.9298204;-0.0;0.0
166;4;1;708.61865;228.3158;0.9385307;1.010842;-0.0;0.0
166;4;2;708.466;206.90466;1.2644107;0.9712863;-0.0;0.0
166;4;3;727.18396;220.65727;0.74592716;0.677662;0.0;0.0
167;4;0;751.90656;235.53935;1.1849434;0.9392801;-0.0;0.0
167;4;1;709.5567;229.32478;0.9380335;1.008983;-0.0;-0.0
167;4;2;709.72516;207.89587;1.2591587;0.9912142;-0.0;0.0
167;4;3;727.96576;221.3458;0.7818171;0.6885272;0.0;0.0
168;4;0;753.0835;236.4876;1.1769671;0.9482422;-0.0;0.0
168;4;1;710.4941;230.33235;0.9373478;1.0075631;-0.0;-0.0
168;4;2;710.98047;208.9062;1.2553096;1.0103287;-0.0;0.0
168;4;3;728.7832;222.04677;0.81747;0.7009763;0.0;0.0
169;4;0;754.25305;237.44432;1.1695616;0.95672554;-0.0;0.0
169;4;1;711.4306;231.3389;0.93650204;1.0065445;-0.0;-0.0
169;4;2;712.2332;209.93486;1.252719;1.0286609;-0.0;0.0
169;4;3;729.63605;222.7615;0.852853;0.7147301;0.0;0.0
170;4;0;755.4157;238.40907;1.1626834;0.96474856;-0.0;0.0
170;4;1;712.36615;232.34479;0.9355232;1.005884;-0.0;-0.0
170;4;2;713.4845;210.98111;1.2512559;1.0462434;-0.0;0.0
170;4;3;730.5239;223.491;0.8878742;0.72949356;0.0;0.0
171;4;0;756.572;239.38141;1.1562939;0.9723291;-0.0;0.0
171;4;1;713.00165;233.37541;0.63548714;1.0306216;-0.0;0.0
171;4;2;714.7278;212.04834;1.2432827;1.0672308;-0.0;0.0
171;4;3;731.44354;224.23839;0.9196031;0.7473898;0.0;0.0
172;4;0;757.71686;240.36478;1.1448123;0.98337096;-0.0;0.0
172;4;1;713.64105;234.40488;0.6393888;1.0294646;0.0;-0.0
172;4;2;715.96466;213.13583;1.2369035;1.0874903;-0.0;0.0
172;4;3;732.394;225.00415;0.950431;0.7657555;0.0;0.0
173;4;0;758.8509;241.35875;1.1340227;0.99396527;-0.0;0.0
173;4;1;714.2842;235.43343;0.6431192;1.0285546;0.0;-0.0
173;4;2;717.19666;214.24289;1.2319664;1.1070557;-0.0;0.0
173;4;3;733.0797;225.84572;0.68570185;0.8415716;-0.0;0.0
174;4;0;759.9685;242.36575;1.1176227;1.0070028;-0.0;0.0
174;4;1;714.9295;236.46454;0.64533323;1.0311146;0.0;0.0
174;4;2;718.41547;215.37189;1.2188367;1.1289977;-0.0;0.0
174;4;3;733.80426;226.70552;0.72452164;0.85980093;0.0;0.0
175;4;0;761.0707;243.38539;1.1021515;1.0196354;-0.0;0.0
175;4;1;715.5768;237.49823;0.6472782;1.0336941;0.0;0.0
175;4;2;719.62317;216.52222;1.2076987;1.1503261;-0.0;0.0
175;4;3;734.5672;227.58464;0.7629402;0.8791212;0.0;0.0
176;4;0;762.15826;244.41724;1.0875841;1.0318453;-0.0;0.0
176;4;1;716.22577;238.53448;0.64897627;1.0362573;0.0;0.0
176;4;2;720.8216;217.69327;1.1983976;1.1710514;-0.0;0.0
176;4;3;735.07214;228.53426;0.5049578;0.94961566;-0.0;0.0
177;4;0;763.2259;245.46278;1.067612;1.0455424;-0.0;0.0
177;4;1;716.8741;239.57677;0.64828664;1.0422752;-0.0;0.0
177;4;2;722.00305;218.88556;1.1814666;1.1922896;-0.0;0.0
177;4;3;735.62384;229.50493;0.5516983;0.9706771;0.0;0.0
178;4;0;763.9785;246.5701;0.7526529;1.1073177;-0.0;0.0
178;4;1;717.51843;240.62834;0.64437485;1.0515703;-0.0;0.0
178;4;2;723.1622;220.09793;1.159114;1.2123666;-0.0;0.0
178;4;3;736.21967;230.50089;0.59584945;0.99595076;0.0;0.0
179;4;0;764.72644;247.68254;0.74793404;1.1124419;-0.0;0.0
179;4;1;718.1588;241.68864;0.640398;1.0603083;-0.0;0.0
179;4;2;724.3012;221.33014;1.1390339;1.232203;-0.0;0.0
179;4;3;736.5619;231.56398;0.34222034;1.0630994;-0.0;0.0
180;4;0;765.46466;248.80354;0.73824954;1.1210036;-0.0;0.0
180;4;2;725.41583;222.58043;1.1146048;1.2502916;-0.0;0.0
180;4;3;736.96014;232.6546;0.39825574;1.0906187;0.0;0.0
181;4;0;766.1936;249.93286;0.72892356;1.1293125;-0.0;0.0
181;4;2;726.508;223.84871;1.0921875;1.2682828;-0.0;0.0
181;4;3;737.41547;233.774;0.45531166;1.1193968;0.0;0.0
182;4;0;766.61755;251.11897;0.42397967;1.1861057;-0.0;0.0
182;4;2;727.57416;225.13307;1.0661354;1.2843633;-0.0;0.0
182;4;3;737.924;234.92635;0.5085562;1.1523494;0.0;0.0
183;4;0;767.0421;252.30441;0.42454222;1.1854377;0.0;-0.0
183;4;2;728.61597;226.43365;1.0417793;1.3005788;-0.0;0.0
183;4;3;738.48413;236.11217;0.5601381;1.1858226;0.0;0.0
184;4;0;767.46704;253.48943;0.4249094;1.1850073;0.0;-0.0
184;4;2;729.6351;227.75056;1.019131;1.3169158;-0.0;0.0
184;4;3;739.09344;237.33174;0.6092941;1.2195792;0.0;0.0
185;4;0;767.89215;254.67422;0.42508858;1.1847999;0.0;-0.0
185;4;2;730.63324;229.08392;0.9981824;1.3333515;-0.0;0.0
185;4;3;739.7488;238.58505;0.6553119;1.2533187;0.0;0.0
186;4;0;768.31726;255.85904;0.42508173;1.1848078;-0.0;0.0
186;4;2;731.31226;230.4257;0.67901015;1.3417853;-0.0;0.0
186;4;3;740.43915;239.87317;0.69036746;1.288115;0.0;0.0
187;4;0;768.7389;257.04724;0.4216033;1.1881895;-0.0;0.0
187;4;2;732.0077;231.7718;0.6954052;1.3461059;0.0;0.0
187;4;3;741.16003;241.19382;0.72089493;1.3206497;0.0;0.0
188;4;0;769.1573;258.23856;0.41840333;1.1913273;-0.0;0.0
188;4;2;732.7181;233.12302;0.7103879;1.3512161;0.0;0.0
188;4;3;741.9071;242.54459;0.7470473;1.3507726;0.0;0.0
189;4;0;769.5727;259.43283;0.41542244;1.1942694;-0.0;0.0
189;4;2;733.4421;234.48009;0.7239961;1.3570677;0.0;0.0
189;4;3;742.6762;243.92299;0.76909834;1.378408;0.0;0.0
190;4;0;769.9853;260.62988;0.41260967;1.1970586;-0.0;0.0
190;4;2;733.8785;235.83568;0.43637556;1.3555882;-0.0;-0.0
190;4;3;743.45496;245.32523;0.7787387;1.4022294;0.0;0.0
191;4;0;770.3913;261.83252;0.40599188;1.2026514;-0.0;0.0
191;4;2;734.3466;237.1841;0.4681623;1.3484129;0.0;-0.0
191;4;3;744.24036;246.74806;0.7854001;1.4228331;0.0;0.0
192;4;0;770.7912;263.0404;0.39989024;1.207894;-0.0;0.0
192;4;2;734.8443;238.52713;0.49769711;1.3430287;0.0;-0.0
192;4;3;745.0301;248.18864;0.7897037;1.4405761;0.0;0.0
193;4;0;771.1854;264.25323;0.3942377;1.2128206;-0.0;0.0
193;4;2;735.3693;239.86641;0.5250213;1.3392787;0.0;-0.0
193;4;3;745.52234;249.63763;0.49224442;1.4489913;-0.0;0.0
194;4;0;771.56995;265.47327;0.3845099;1.2200278;-0.0;0.0
194;4;2;735.91254;241.20615;0.54323995;1.3397337;0.0;0.0
194;4;3;746.04047;251.10692;0.5181521;1.4692786;0.0;0.0
195;4;0;771.9455;266.7001;0.37553015;1.2268392;-0.0;0.0
195;4;2;736.4726;242.54707;0.56003684;1.3409334;0.0;0.0
195;4;3;746.58203;252.59525;0.5415814;1.4883246;0.0;0.0
196;4;0;772.0182;267.9904;0.07268751;1.2902832;-0.0;0.0
196;4;2;737.0406;243.8904;0.5679972;1.3433175;0.0;0.0
196;4;3;747.1337;254.10234;0.5516969;1.5070891;0.0;0.0
197;4;0;772.09265;269.27887;0.07447978;1.2884858;0.0;-0.0
197;4;2;737.6156;245.23666;0.575028;1.3462691;0.0;0.0
197;4;3;747.3937;255.61246;0.25995794;1.5101169;-0.0;0.0
198;4;0;772.16565;270.56866;0.07296816;1.2897879;-0.0;0.0
198;4;2;738.1907;246.5852;0.57510257;1.3485436;0.0;0.0
198;4;3;747.6827;257.1423;0.28900668;1.5298344;0.0;0.0
199;4;0;771.94305;271.91888;-0.22260454;1.3502083;-0.0;0.0
199;4;2;738.76056;247.9349;0.56991094;1.3497077;-0.0;0.0
199;4;3;747.98846;258.69388;0.30577108;1.5515671;0.0;0.0
200;4;0;771.7268;273.2626;-0.21623348;1.343721;0.0;-0.0
200;4;2;739.3249;249.28687;0.56433856;1.351956;-0.0;0.0
200;4;3;748.3083;260.2654;0.31983027;1.5715427;0.0;0.0
201;4;0;771.22314;274.66263;-0.5036445;1.4000242;-0.0;0.0
201;4;2;739.8793;250.64;0.554409;1.3531288;-0.0;0.0
201;4;3;748.6292;261.85263;0.32094312;1.587226;0.0;0.0
202;4;0;770.731;276.05038;-0.49213487;1.3877572;0.0;-0.0
202;4;2;740.423;251.99554;0.54370195;1.3555377;-0.0;0.0
202;4;3;748.94965;263.45285;0.32040527;1.6002249;-0.0;0.0
203;4;0;770.25006;277.42657;-0.48098642;1.37618;0.0;-0.0
203;4;2;740.95514;253.35461;0.5321613;1.3590654;-0.0;0.0
203;4;3;749.26825;265.06354;0.31861132;1.6106741;-0.0;0.0
204;4;0;769.5335;278.85846;-0.7165671;1.4318956;-0.0;0.0
204;4;2;741.47217;254.71642;0.51703435;1.3617997;-0.0;0.0
204;4;3;749.57715;266.6758;0.308927;1.6122777;-0.0;0.0
205;4;0;768.87634;280.26785;-0.65717757;1.409389;0.0;-0.0
205;4;2;741.9733;256.08234;0.50114745;1.3659077;-0.0;0.0
205;4;3;749.5784;268.2625;0.0012716651;1.5867039;-0.0;-0.0
206;4;0;768.27655;281.65863;-0.5997822;1.3907645;0.0;-0.0
206;4;2;742.45514;257.45117;0.4818188;1.3688506;-0.0;0.0
206;4;3;749.5924;269.85928;0.013997866;1.5967785;0.0;0.0
207;4;0;767.733;283.0327;-0.54359853;1.3740946;0.0;-0.0
207;4;2;742.917;258.82425;0.4618489;1.3730694;-0.0;0.0
207;4;3;749.61896;271.46564;0.026552562;1.6063678;0.0;0.0
208;4;0;767.2442;284.39206;-0.48874068;1.3593311;0.0;-0.0
208;4;2;743.3584;260.20264;0.44143373;1.3783798;-0.0;0.0
208;4;3;749.3592;273.0541;-0.2597751;1.5884675;-0.0;-0.0
209;4;0;766.8066;285.7407;-0.43760976;1.348626;0.0;-0.0
209;4;2;743.7764;261.58472;0.41805816;1.3820775;-0.0;0.0
210;4;0;766.41833;287.08002;-0.38824466;1.3393146;0.0;-0.0
210;4;2;744.1709;262.97147;0.39448556;1.3867381;-0.0;0.0
211;4;2;744.23944;264.37;0.06853652;1.3985406;-0.0;0.0
212;4;2;744.3057;265.77325;0.06628836;1.4032551;-0.0;0.0
213;4;2;744.0697;267.19135;-0.23604143;1.4180851;-0.0;0.0
214;4;2;743.8553;268.61432;-0.21444431;1.4229856;0.0;0.0
